{1,4,6,2,12,17,8,3,30,22,19,41,10,33,7,16,5,45,24,63,11,44,25,15,14,36,72,20,9,61,13,79,43,28,100,93,18,99,98,57,90,34,55,84,97,82,49,23,95,81,96,70,92,29,64,94,89,27,40,83,88,48,80,26,87,76,91,38,31,86,78,62,85,74,77,73,67,75,71,69,21,68,66,59,60,56,51,65,58,54,47,42,53,52,50,35,46,39,37,32},
{1,4,8,2,12,7,6,3,23,5,37,10,28,19,9,54,41,50,16,15,42,34,67,31,27,22,14,98,59,65,25,35,91,18,20,95,83,11,60,44,93,99,30,17,100,82,49,97,89,47,77,29,96,92,72,94,39,24,90,13,88,86,53,79,87,76,21,85,84,48,46,81,80,61,70,75,78,73,74,26,64,71,38,63,69,68,66,52,62,40,57,58,55,56,43,51,45,36,33,32},
{5,1,2,10,4,16,22,3,8,21,17,7,33,6,12,31,11,25,62,46,41,19,13,26,15,93,78,9,68,54,56,20,100,91,51,24,40,88,75,98,39,14,99,36,97,95,92,23,65,96,89,50,30,47,81,87,94,32,52,42,90,86,83,85,73,82,80,79,71,18,64,28,84,77,74,60,70,55,29,76,72,67,27,66,69,53,63,61,45,59,37,58,57,49,35,44,48,38,43,34},
{3,4,5,19,2,11,1,9,8,28,10,34,14,6,7,59,25,51,23,30,17,13,55,36,70,22,96,95,42,18,62,78,100,12,27,20,44,58,15,98,49,99,24,89,26,97,16,93,87,92,94,38,91,75,90,77,63,48,88,68,67,86,21,35,85,83,81,76,54,47,84,33,82,80,74,72,66,45,79,73,32,71,69,53,65,61,31,64,60,57,50,46,56,41,52,43,29,40,37,39},
{4,3,8,11,1,13,22,10,6,2,7,30,15,24,9,47,50,20,5,69,65,28,21,38,27,76,19,100,48,14,33,56,36,92,97,26,99,18,16,96,12,40,95,86,98,93,90,53,39,88,94,46,25,82,91,23,89,80,87,32,17,85,73,84,83,63,81,78,71,79,75,74,31,77,72,67,70,45,68,29,66,64,60,58,62,44,59,61,57,54,55,43,42,52,51,49,41,37,35,34},
{1,2,5,12,3,4,11,29,35,10,7,8,44,6,16,22,75,30,18,65,13,34,15,62,51,9,46,14,28,99,26,23,20,82,72,40,100,67,25,21,98,97,24,93,42,92,96,86,17,66,55,95,85,89,38,64,94,91,39,33,90,87,88,83,76,78,84,81,80,19,60,74,45,79,59,70,77,58,52,69,71,37,41,73,57,63,54,68,56,61,48,27,53,47,32,49,50,43,31,36},
{1,6,7,2,14,8,5,22,11,4,25,42,21,3,31,17,13,36,49,90,34,12,10,30,53,52,27,9,77,100,37,69,71,33,96,18,99,15,95,46,20,98,26,92,63,97,82,44,16,79,91,94,60,93,59,41,88,85,73,29,87,89,86,23,84,83,57,81,76,43,80,38,78,74,19,75,66,40,72,54,24,70,68,65,56,67,64,62,61,51,58,35,55,47,50,48,45,32,28,39},
{2,5,1,9,17,13,7,10,39,6,29,52,11,20,19,4,3,61,33,28,41,15,74,23,8,12,47,95,88,31,21,30,84,96,75,50,100,90,60,18,48,98,99,35,59,93,14,97,56,24,94,85,91,82,22,45,92,87,26,68,79,89,46,86,43,77,42,76,83,81,16,73,78,72,67,80,71,70,69,25,64,66,65,62,55,27,63,57,54,58,53,34,49,44,37,51,38,36,32,40},
{2,1,8,11,6,14,4,25,12,7,3,17,45,18,15,56,29,10,16,69,49,32,13,81,46,5,24,39,23,9,73,41,28,100,90,31,88,99,27,74,97,68,94,22,98,20,51,95,85,93,21,96,61,92,91,82,19,89,87,58,44,84,86,79,83,38,65,78,76,72,80,35,71,67,30,75,70,77,60,64,63,53,62,40,66,36,57,48,55,59,54,52,50,34,47,43,42,37,33,26},
{1,3,2,9,7,22,6,5,15,31,17,8,4,20,55,34,13,26,63,44,19,12,28,11,58,42,98,76,18,27,10,72,100,70,97,24,16,91,14,39,86,94,99,53,92,96,38,90,84,47,37,23,75,95,88,71,33,93,69,66,82,30,89,85,64,87,29,83,78,65,81,61,80,21,79,77,74,60,40,73,56,68,48,25,57,51,45,62,67,59,43,54,52,50,36,49,41,46,35,32},
{1,4,2,18,21,13,5,34,23,14,9,30,25,29,8,45,6,67,17,3,62,10,32,96,12,78,7,16,48,84,54,11,61,39,44,20,79,15,99,100,24,74,37,95,94,26,98,97,91,51,47,93,22,92,87,43,90,89,19,86,81,83,70,31,88,28,85,82,80,75,68,76,60,77,56,50,72,41,69,35,71,73,66,64,65,63,58,46,59,57,55,52,27,53,49,33,42,40,38,36},
{1,10,2,5,8,19,7,22,3,28,13,15,40,4,11,36,6,16,61,43,24,34,51,27,100,12,9,31,88,21,48,74,99,17,20,91,98,23,83,14,96,68,97,50,95,77,59,33,94,73,30,93,92,18,86,89,42,47,90,85,72,87,25,82,81,84,80,78,41,79,39,66,29,76,71,75,69,57,37,70,67,64,63,65,62,56,60,55,54,45,26,52,58,53,38,49,46,44,35,32},
{5,3,11,2,1,12,7,9,21,34,6,18,29,17,26,10,55,43,66,8,58,41,13,54,16,39,23,84,75,4,25,15,86,97,51,67,94,36,20,53,98,99,92,22,90,47,74,100,96,14,28,95,85,93,91,77,19,83,40,65,35,79,89,88,27,37,87,82,81,78,24,63,80,72,60,49,59,76,71,30,69,73,70,68,64,57,61,52,62,50,56,32,46,48,44,38,33,45,42,31},
{2,4,12,3,1,10,22,6,19,15,8,7,41,44,32,5,24,30,18,28,11,42,84,17,26,9,67,13,62,100,60,45,38,95,16,35,56,99,98,50,90,14,97,96,20,91,83,76,65,89,21,29,94,57,53,93,88,72,87,33,74,86,25,92,82,54,85,79,81,49,80,78,77,73,43,70,36,75,71,58,69,68,66,31,23,64,63,61,55,51,59,34,52,27,48,47,40,37,46,39},
{2,3,5,4,7,27,12,8,10,19,6,31,9,15,1,62,24,13,30,22,77,43,40,18,16,85,45,97,11,74,100,14,35,99,26,65,21,60,56,39,98,95,57,33,93,71,50,91,17,28,96,90,94,87,29,88,86,48,70,92,89,81,83,80,20,47,84,68,78,58,82,79,25,76,75,73,46,52,72,38,67,66,69,42,64,63,55,61,32,54,44,53,59,51,49,41,37,34,36,23},
{1,7,23,5,9,3,6,2,26,8,19,11,33,10,4,36,45,16,43,25,70,60,31,15,12,29,90,82,62,49,24,40,100,22,28,96,14,76,20,97,78,18,53,38,99,93,95,13,98,27,85,21,94,91,68,92,75,80,52,17,65,88,89,87,35,56,86,81,84,63,83,79,77,41,74,73,72,51,32,66,69,59,71,61,47,64,57,50,67,58,30,55,42,54,48,37,46,44,39,34},
{1,3,8,2,19,7,14,21,5,13,17,9,6,46,27,26,4,11,57,37,15,63,45,38,29,22,16,12,48,80,34,93,69,78,10,49,99,36,100,96,67,95,25,59,98,94,20,41,35,28,90,88,23,97,91,86,92,24,33,75,85,83,32,89,77,18,87,56,82,73,84,81,31,79,71,66,76,72,74,55,65,68,70,64,62,53,61,52,44,60,58,51,50,30,47,54,42,43,40,39},
{1,5,9,3,14,2,19,11,7,6,37,25,43,33,34,4,18,32,24,51,15,8,16,63,13,98,61,12,50,39,93,10,82,100,29,31,85,97,26,23,47,99,80,95,92,22,75,58,96,55,90,27,73,94,88,91,21,86,54,89,17,87,68,20,46,79,84,38,83,76,81,78,28,77,72,64,70,44,71,45,74,67,66,65,40,69,62,36,60,56,59,57,52,53,30,49,42,48,41,35},
{3,4,6,1,9,7,24,27,18,13,12,52,14,33,2,29,25,8,53,17,22,64,11,96,34,10,65,57,45,78,21,100,38,98,16,76,89,5,42,30,97,99,41,20,55,59,35,95,28,94,93,85,15,91,73,92,51,70,90,88,19,83,87,47,84,81,86,31,82,79,80,74,62,77,68,43,75,72,71,69,49,23,26,67,63,66,60,61,58,56,50,46,54,37,48,44,39,40,36,32},
{1,2,8,4,13,24,10,5,9,3,7,27,25,50,20,19,17,37,44,38,62,6,42,23,15,34,14,67,74,100,22,94,40,88,21,99,11,98,12,46,93,80,91,18,72,49,97,95,84,28,87,90,96,92,36,33,78,29,89,86,83,76,85,82,58,31,81,79,39,16,77,75,71,57,69,73,64,70,55,68,66,65,51,54,61,63,43,60,53,59,52,48,56,47,45,32,35,26,30,41},
{5,10,1,16,4,2,3,15,32,23,11,24,8,18,47,6,7,72,52,44,13,85,28,38,20,17,99,12,68,74,30,51,95,89,43,9,100,27,97,62,35,98,25,94,96,14,77,31,93,22,19,91,92,90,71,64,87,59,86,40,84,83,58,82,88,81,34,73,80,26,53,21,79,78,69,76,75,48,70,57,67,66,63,65,33,61,55,60,37,54,56,49,46,50,41,45,39,36,29,42},
{1,4,3,8,5,15,10,23,7,36,6,20,30,27,9,21,2,19,16,63,53,40,68,52,14,11,26,51,64,59,13,18,96,17,48,100,99,97,82,57,88,12,39,95,45,34,98,94,86,93,25,92,89,44,91,84,67,79,83,32,90,56,87,28,72,81,29,85,80,78,76,24,60,22,77,75,73,66,49,74,71,31,55,70,61,47,69,65,43,41,62,58,54,50,42,38,35,46,37,33},
{1,9,7,2,18,19,5,15,4,3,22,31,6,13,38,10,17,12,74,8,48,52,29,25,41,61,51,11,100,39,58,66,99,21,35,16,81,34,98,93,45,97,87,23,95,90,96,14,91,27,69,94,88,84,26,63,37,28,72,92,86,85,89,83,80,60,82,79,24,55,77,75,49,73,20,78,76,70,71,68,65,67,47,64,57,62,54,43,59,53,42,46,56,40,30,50,44,36,33,32},
{1,3,5,8,6,2,21,11,20,4,28,10,35,25,14,13,60,45,19,51,9,43,31,17,27,7,87,76,57,16,34,100,41,33,83,32,12,99,18,98,97,94,95,91,26,90,77,70,15,96,89,65,23,93,92,40,88,85,55,56,86,82,49,74,81,29,71,84,24,79,80,62,78,69,22,72,75,67,73,68,58,52,66,48,64,61,63,59,54,50,42,53,39,47,36,46,44,38,37,30},
{2,7,1,9,3,6,4,19,13,5,32,24,38,15,31,12,8,25,62,44,51,10,27,40,11,89,46,22,69,21,17,99,82,58,74,34,100,65,42,98,26,14,95,52,30,84,97,23,94,91,45,96,18,93,39,88,90,36,80,87,16,92,72,86,83,79,29,85,78,81,60,77,76,20,75,70,28,63,67,73,71,68,66,55,64,61,59,57,49,54,48,33,56,53,50,43,41,47,37,35},
{1,3,4,19,8,13,7,18,6,36,2,31,11,16,5,50,25,72,39,10,27,24,65,43,77,9,28,26,98,14,20,58,95,12,99,86,67,41,97,55,21,92,100,96,90,53,47,94,22,15,93,83,49,88,80,17,40,62,91,45,89,87,85,34,73,30,71,84,82,32,81,79,23,60,78,75,64,74,33,76,66,70,69,63,59,68,52,38,54,61,57,46,56,51,35,48,44,42,37,29},
{2,1,4,5,6,3,16,20,9,25,28,11,39,22,14,13,33,26,10,8,56,78,18,51,40,90,27,47,75,7,24,19,100,60,99,17,98,36,93,97,87,15,96,57,89,72,12,23,70,95,53,94,32,83,92,45,81,91,88,71,31,85,61,80,29,86,68,79,84,76,21,82,69,74,67,50,77,65,73,64,66,43,63,62,59,58,55,37,54,52,49,48,38,34,44,46,41,42,35,30},
{1,7,2,13,5,3,4,10,8,30,11,21,18,43,27,9,50,24,37,63,75,6,44,78,31,41,34,19,39,100,12,86,25,96,16,55,84,98,99,26,81,47,17,15,71,97,57,95,38,94,33,14,93,92,70,20,28,91,32,90,88,87,89,85,77,83,80,22,67,82,79,76,74,73,72,68,62,69,29,65,66,53,61,64,23,58,54,60,52,56,59,51,48,42,49,46,40,35,45,36},
{1,4,3,2,8,19,12,5,18,31,7,25,6,11,50,59,36,20,9,14,49,10,46,42,34,95,73,30,99,48,17,63,83,16,28,13,32,98,41,26,93,100,82,29,97,96,23,92,15,94,79,52,91,90,87,89,21,39,84,38,72,88,33,77,24,86,85,69,81,76,68,75,22,80,78,71,62,57,70,74,67,65,64,60,66,45,55,61,54,58,56,53,51,47,43,40,27,35,44,37},
{1,6,11,9,3,4,8,21,18,2,7,41,16,5,51,29,33,61,47,24,17,38,15,55,23,72,10,100,69,22,54,14,39,60,13,99,95,44,97,82,34,90,43,12,88,98,37,96,93,70,32,27,20,94,87,59,92,91,19,86,81,26,89,79,84,68,85,30,76,83,78,80,36,28,77,75,74,67,25,63,71,73,49,65,66,35,64,46,62,58,57,56,53,52,50,48,45,42,40,31},
{1,5,4,9,2,24,10,21,3,40,39,29,19,8,12,28,27,17,48,20,14,37,6,71,61,16,7,99,11,83,65,56,33,98,59,36,96,95,23,51,18,100,13,89,57,15,94,31,44,97,88,84,92,67,25,93,91,87,82,35,90,22,78,64,86,85,81,77,74,79,49,60,80,76,75,73,46,68,72,70,69,63,66,53,52,47,41,62,58,26,55,54,45,50,38,43,42,32,34,30},
{3,1,7,5,4,2,12,9,24,19,14,8,41,38,6,22,51,35,33,18,81,50,31,17,56,28,10,45,72,30,13,95,71,34,11,100,99,25,97,98,86,23,83,21,29,96,16,94,46,93,91,20,68,89,76,92,54,90,85,63,87,15,26,88,55,84,82,80,79,77,75,78,66,52,74,37,73,70,49,69,67,64,62,61,44,60,59,32,65,58,57,48,42,40,43,53,27,47,39,36},
{1,3,17,4,6,30,23,9,5,2,19,13,8,44,16,32,7,56,12,35,29,54,86,26,81,75,11,10,46,33,100,24,90,25,51,48,18,99,38,98,67,42,97,14,22,95,94,65,20,34,96,87,76,92,85,21,72,78,62,91,15,61,93,88,83,43,89,80,84,71,70,79,82,73,41,59,63,53,77,74,68,28,69,60,40,66,57,64,50,37,58,55,47,52,49,45,36,27,39,31},
{1,4,5,18,10,2,47,17,12,8,27,9,3,22,21,48,15,7,57,39,19,54,64,6,35,89,13,31,75,100,61,38,11,14,92,43,26,98,25,97,99,85,32,30,24,96,16,95,41,84,23,91,69,94,51,93,90,40,20,62,29,88,87,86,74,83,79,82,77,81,58,78,36,80,76,70,52,73,72,67,34,71,68,66,55,65,63,49,60,46,59,45,56,53,37,33,50,42,44,28},
{3,2,4,11,9,23,5,10,26,19,36,15,1,17,8,25,21,7,55,16,80,52,12,6,34,24,70,49,14,74,44,100,71,39,60,13,99,42,95,86,54,22,98,75,35,20,94,92,79,90,66,43,97,96,31,76,93,59,91,32,65,89,82,88,61,41,85,30,18,87,83,84,81,73,78,77,72,40,47,62,64,27,38,68,69,67,57,63,56,51,58,48,29,28,53,50,46,37,45,33},
{4,1,11,8,2,5,18,15,28,13,3,41,31,7,20,16,52,10,6,64,49,38,34,29,9,24,83,12,78,100,70,58,26,87,44,14,99,98,97,65,17,55,84,27,22,21,96,89,43,95,94,93,19,77,73,60,92,25,91,86,90,54,80,39,88,72,37,85,30,82,71,81,47,76,66,23,79,75,74,69,68,63,50,67,57,62,40,61,35,59,56,53,51,48,45,46,42,36,33,32},
{3,2,1,9,4,22,5,12,8,29,26,18,6,34,11,32,10,56,44,20,40,69,25,15,65,79,97,38,23,14,7,89,54,52,19,100,42,84,28,13,98,99,16,17,96,95,92,94,80,53,41,66,93,82,91,76,21,87,39,90,88,75,51,37,86,83,85,81,64,72,78,74,30,77,33,71,73,70,61,47,24,68,67,63,60,62,59,58,50,57,55,49,27,48,43,46,45,36,31,35},
{1,6,15,3,2,12,24,9,5,8,27,19,45,10,18,7,43,59,4,23,39,14,71,26,30,11,37,97,81,36,22,96,66,21,74,100,17,92,13,79,98,51,99,95,47,65,94,48,34,91,93,38,16,28,88,89,76,87,84,90,82,86,35,70,25,85,52,83,77,68,31,80,78,20,75,73,72,69,62,60,63,67,61,54,57,64,44,58,56,53,55,42,50,29,49,46,40,41,33,32},
{3,1,11,2,19,6,4,9,22,17,36,8,27,25,49,5,24,40,21,7,20,55,52,66,13,97,64,45,39,15,10,100,82,59,28,26,48,12,99,95,91,33,80,85,16,53,98,96,94,46,14,93,92,79,74,54,88,37,23,90,18,87,77,73,71,89,31,86,84,43,83,76,81,67,72,42,78,29,75,68,65,70,51,69,58,34,63,62,60,44,61,56,57,50,47,38,41,32,35,30},
{1,5,12,3,2,26,17,9,8,14,7,29,11,50,18,25,28,45,42,6,37,67,34,24,13,4,46,10,69,21,97,39,100,80,65,38,86,33,95,23,16,99,82,77,48,98,94,75,32,93,91,96,43,90,20,92,85,66,31,88,81,87,56,27,83,79,19,15,89,84,78,73,76,64,72,74,63,71,62,70,61,57,44,54,58,36,68,22,60,52,59,55,53,47,51,49,35,41,30,40},
{1,4,3,5,2,11,9,10,8,29,40,15,44,16,6,25,63,13,60,7,54,20,53,38,75,31,28,71,70,81,14,57,34,48,98,23,45,96,19,92,100,18,32,93,24,95,22,17,67,99,86,79,97,94,91,89,43,62,41,12,90,85,88,84,78,83,52,21,87,77,33,82,76,74,80,30,73,72,39,69,66,61,64,68,51,65,58,59,56,36,27,50,55,49,47,46,42,37,35,26},
{1,3,7,2,4,13,28,5,19,14,8,44,11,54,16,26,10,60,51,15,43,25,39,6,9,93,80,45,33,23,72,74,30,21,100,98,40,22,96,85,87,99,95,94,18,91,64,12,97,35,92,20,71,17,68,89,90,38,57,88,84,86,83,82,77,32,59,36,81,79,29,78,73,76,75,27,67,70,66,47,65,69,62,61,63,42,58,52,56,53,55,50,49,31,24,37,48,46,41,34},
{3,5,1,4,8,26,2,18,7,22,19,32,16,13,11,27,6,62,41,79,36,24,12,55,20,15,50,56,14,99,30,9,31,95,92,74,98,100,21,10,61,47,44,96,97,77,40,90,93,60,86,89,46,25,94,81,72,83,23,76,88,52,70,91,87,35,85,17,78,84,67,82,75,58,80,71,64,73,38,69,68,63,53,66,49,45,29,65,59,39,57,54,51,33,48,43,42,34,37,28},
{4,7,2,1,3,8,25,23,14,21,16,9,19,54,6,12,30,50,5,55,29,40,11,22,10,75,84,63,13,83,48,91,18,100,46,68,34,42,97,28,99,98,17,15,39,67,96,38,95,94,45,27,52,24,93,88,92,41,33,90,87,89,80,86,26,79,85,81,74,77,64,20,82,70,61,73,78,76,72,60,71,69,53,36,66,65,49,59,62,58,56,37,57,32,51,44,47,35,43,31},
{1,3,9,6,5,4,2,15,11,24,26,37,19,12,7,50,21,13,34,47,8,44,64,18,94,42,28,10,14,80,66,100,74,86,55,97,22,91,31,32,38,20,57,98,53,99,95,88,16,90,17,68,96,43,93,92,89,25,84,83,82,87,29,85,79,72,51,81,78,40,77,49,63,76,75,73,69,59,27,46,71,67,58,70,65,23,61,62,60,36,33,52,54,56,48,39,45,41,35,30},
{2,1,7,5,4,13,19,14,33,10,12,23,27,41,58,8,35,16,21,3,55,11,46,100,9,28,54,20,65,6,99,73,94,40,34,98,86,26,44,64,39,96,93,53,15,97,90,18,84,92,22,95,49,91,89,79,37,17,88,87,85,78,83,82,77,81,29,75,56,80,24,76,74,25,51,68,72,70,71,69,31,67,66,63,62,61,38,60,59,43,57,50,52,48,47,32,45,42,36,30},
{4,1,6,2,21,3,5,8,15,47,28,46,14,38,12,31,11,25,45,71,10,7,85,37,23,73,19,59,57,16,96,9,27,33,100,29,90,83,26,22,18,99,97,67,50,13,98,79,56,94,17,77,95,93,92,53,91,89,48,40,88,87,30,86,78,84,82,81,80,63,20,74,61,75,76,72,65,52,70,32,69,62,68,66,64,58,42,60,35,55,54,51,49,34,44,43,41,39,24,36},
{1,7,2,6,5,4,14,39,19,20,11,40,31,55,10,3,24,56,12,42,13,38,9,70,46,27,36,99,17,60,34,67,18,97,92,50,8,26,100,21,35,16,65,15,98,96,89,80,95,29,94,93,69,91,22,90,88,81,58,87,84,32,86,83,75,28,85,79,23,82,77,54,78,44,76,72,74,25,73,68,63,49,62,43,71,66,61,57,64,59,52,33,48,53,51,47,45,41,37,30},
{1,3,13,7,4,20,9,2,24,5,18,12,37,14,30,26,49,6,47,73,17,39,62,29,10,16,88,44,21,94,66,15,61,100,35,11,99,25,8,92,97,84,32,98,82,53,70,96,50,95,43,86,91,19,36,90,79,23,93,89,87,85,45,63,83,81,28,71,76,80,77,22,75,78,60,74,69,33,72,59,68,67,27,65,64,58,54,48,57,41,56,55,51,52,38,46,42,40,31,34},
{6,1,5,11,4,3,19,2,28,21,9,16,36,20,8,55,12,33,32,23,59,18,7,51,79,67,38,27,22,64,13,97,89,10,26,74,68,44,98,15,99,34,57,95,87,17,100,86,96,46,94,50,93,92,56,82,25,91,30,90,43,14,85,29,88,84,81,78,80,75,83,66,61,76,77,73,24,72,71,70,65,58,69,63,62,52,42,54,60,49,53,45,48,47,40,39,35,41,37,31},
{3,5,6,1,2,7,34,21,9,4,13,25,18,24,47,12,58,16,43,30,28,19,11,41,15,73,72,68,99,23,54,33,95,10,14,65,63,44,22,100,97,90,35,48,8,98,50,27,96,92,55,94,89,86,17,42,93,80,85,91,51,88,84,26,87,81,77,75,40,83,64,82,71,79,32,20,78,76,60,74,70,67,69,66,31,62,46,57,45,61,29,37,39,59,53,56,52,38,49,36},
{3,2,1,14,6,13,7,11,27,4,39,9,26,33,18,8,61,5,10,42,36,20,51,15,30,24,60,71,19,40,12,90,58,100,17,99,86,34,98,81,66,21,97,32,54,96,29,94,16,93,80,31,95,89,79,87,23,92,52,74,46,88,91,85,65,84,83,73,22,76,70,82,44,78,59,77,56,75,72,69,68,38,67,64,62,63,57,49,48,53,45,50,55,47,43,25,41,37,28,35},
{2,3,6,1,9,16,17,14,7,5,39,32,12,4,8,41,10,36,30,26,25,72,20,76,13,59,52,35,93,11,100,51,95,21,15,88,71,69,40,83,77,24,19,23,99,65,47,98,96,62,97,87,37,94,29,91,92,18,90,33,79,67,54,28,89,86,85,84,81,22,80,75,78,82,73,68,63,57,55,74,66,46,70,45,61,48,64,60,58,56,43,27,50,53,49,42,44,38,34,31},
{1,2,11,8,15,7,14,4,28,22,6,5,3,41,13,26,33,39,9,31,73,68,10,52,48,90,21,25,89,59,78,65,37,20,19,43,62,17,12,100,99,96,95,38,84,56,23,98,72,49,29,97,92,86,94,34,93,18,88,64,77,47,91,16,24,85,87,82,83,45,81,74,79,55,76,71,40,80,75,32,70,66,63,30,61,69,67,60,58,57,51,54,53,35,50,46,44,42,36,27},
{4,1,9,8,5,3,12,2,20,16,38,22,32,15,31,13,17,52,37,14,7,6,70,48,81,19,39,72,51,11,29,64,100,10,45,97,99,63,62,26,93,25,98,91,23,96,79,28,95,94,90,46,61,33,92,89,42,86,87,76,27,84,21,82,85,78,57,88,83,56,80,74,77,75,35,41,59,71,73,18,69,24,68,65,67,54,66,50,60,49,58,30,44,47,55,53,34,43,40,36},
{1,2,7,4,8,3,25,5,15,32,6,28,10,22,62,19,14,40,47,39,53,11,95,24,34,21,20,9,80,58,77,98,18,49,76,45,94,44,12,97,90,43,30,17,13,100,99,69,72,96,93,88,57,86,54,38,83,27,92,23,91,89,85,84,37,87,81,75,64,79,52,82,78,70,36,73,74,66,51,68,29,61,16,71,35,67,65,48,59,60,63,41,33,56,55,50,31,46,42,26},
{2,5,7,1,3,11,13,6,34,10,37,17,4,31,16,35,9,66,8,12,57,25,28,53,22,46,14,100,21,43,18,36,79,95,97,45,24,86,78,23,99,72,76,96,20,63,98,93,40,15,92,69,62,32,56,94,91,27,90,89,51,88,84,19,87,61,85,82,83,77,52,81,38,71,80,58,44,75,70,73,65,74,68,29,67,55,64,60,54,59,26,49,48,39,42,50,47,33,30,41},
{2,1,5,6,4,20,3,15,32,8,14,27,13,7,39,45,18,12,51,23,38,80,11,28,66,100,16,91,75,10,44,99,25,43,30,19,65,17,98,96,92,9,85,50,97,64,21,70,49,95,83,59,79,94,57,93,90,35,89,82,41,33,69,22,88,87,84,81,53,24,86,73,26,76,42,72,78,77,31,71,74,68,67,63,34,61,62,60,56,58,48,55,54,47,36,29,37,52,46,40},
{8,3,1,12,5,2,15,9,4,22,23,13,7,44,51,31,42,16,20,11,17,57,6,33,10,73,43,87,25,29,14,99,98,70,100,26,94,55,63,97,19,24,90,96,78,39,83,95,93,18,48,64,28,47,92,58,91,85,32,89,88,52,86,84,81,27,82,79,69,45,80,76,75,77,35,67,61,21,41,74,72,71,68,34,66,65,59,62,60,38,56,37,54,49,53,50,30,46,40,36},
{1,5,3,2,17,6,22,12,16,4,11,13,38,10,19,8,35,24,7,27,63,54,29,21,15,65,49,18,46,84,87,14,99,44,58,33,75,34,9,98,100,92,48,71,64,97,94,57,96,23,95,93,43,91,41,90,83,31,89,25,20,88,80,86,85,82,77,81,37,79,76,32,78,70,69,62,52,28,74,47,73,72,53,68,67,66,61,55,45,60,59,42,26,56,39,51,50,30,40,36},
{2,5,1,9,3,19,16,7,24,20,10,42,15,33,8,4,37,32,26,59,21,6,51,82,31,78,12,49,35,22,11,14,99,100,73,94,53,96,40,71,18,98,97,67,93,30,28,91,68,47,95,17,92,13,62,90,88,55,86,87,80,89,44,79,45,34,83,85,29,25,81,77,61,84,69,76,75,74,23,72,70,58,65,60,57,63,27,66,56,52,64,50,54,48,43,36,46,39,41,38},
{1,3,12,19,4,15,24,7,20,2,21,9,10,23,61,22,52,6,13,41,35,17,33,8,54,34,11,18,5,99,86,50,97,83,36,100,39,76,28,98,74,27,96,71,30,16,94,67,58,49,95,48,14,47,93,92,91,72,90,88,89,29,87,25,82,79,44,85,80,59,78,77,32,84,81,31,75,73,64,70,66,69,68,26,65,57,63,62,46,60,43,56,55,40,53,45,51,42,38,37},
{1,9,6,2,21,10,3,15,11,39,7,14,5,4,42,51,27,25,43,24,46,12,71,32,20,18,8,98,56,94,60,13,53,30,93,99,47,100,29,34,81,97,68,19,28,96,16,95,90,87,55,88,91,70,62,23,92,17,54,89,38,84,35,86,22,80,85,83,78,76,75,82,79,74,77,66,45,73,64,36,72,65,37,57,50,69,67,49,63,52,61,26,44,59,48,58,31,41,40,33},
{2,3,1,7,13,9,5,8,32,4,11,37,6,23,20,19,36,57,45,14,27,28,16,63,59,17,76,31,26,72,48,100,12,30,10,99,22,24,98,95,94,54,73,97,92,96,70,51,43,90,78,15,93,91,21,86,85,61,89,40,88,87,83,18,84,82,38,69,81,80,58,71,68,25,79,77,66,47,65,33,75,44,74,67,64,60,52,35,62,56,55,53,50,42,49,46,41,34,29,39},
{1,8,2,6,17,7,3,23,5,16,33,12,11,4,44,30,28,50,39,24,67,13,9,83,27,76,20,64,45,61,36,52,18,98,100,95,22,93,43,15,10,35,99,94,34,97,92,90,26,25,91,55,87,74,21,96,88,14,89,38,86,72,29,85,81,78,84,70,82,59,79,75,19,49,48,73,68,80,47,69,66,32,77,63,71,58,62,41,54,60,65,56,53,51,40,57,37,46,42,31},
{3,7,14,5,1,11,2,19,4,16,28,47,37,32,10,26,13,6,8,41,30,72,24,22,68,33,60,29,58,9,25,42,100,78,20,23,12,99,95,18,97,70,51,92,98,63,54,96,17,91,94,85,52,27,93,61,90,89,88,35,77,84,87,82,86,83,15,75,45,43,81,80,62,57,76,74,34,48,79,73,71,69,67,40,59,56,31,53,21,65,66,50,64,55,46,44,36,49,39,38},
{3,2,4,1,26,11,19,8,31,17,10,6,27,41,20,7,38,13,47,18,5,15,57,60,32,25,44,86,23,9,84,98,40,12,80,99,30,75,22,100,16,58,97,56,95,96,14,92,33,24,21,94,93,83,91,54,90,88,78,53,87,74,42,37,89,82,85,79,72,71,76,29,81,77,59,70,67,36,73,65,69,62,35,66,68,63,52,61,55,51,49,50,64,48,46,45,39,28,43,34},
{1,3,4,11,15,8,2,18,10,6,57,16,7,5,29,28,55,38,37,17,19,12,78,52,77,9,88,71,30,14,65,46,100,35,26,63,92,41,48,13,24,99,98,32,91,97,22,25,21,73,20,23,96,95,86,58,94,84,93,90,82,50,89,87,85,60,81,70,83,34,72,80,61,79,36,76,68,75,74,49,64,56,66,67,31,69,62,54,47,45,59,44,42,27,53,51,43,40,39,33},
{1,5,4,11,9,7,2,18,3,25,17,35,8,12,34,27,69,14,50,10,26,33,63,37,20,94,46,6,31,19,99,16,77,100,62,30,13,91,98,56,52,23,97,96,76,93,87,48,21,95,92,49,85,54,90,40,81,15,88,74,89,79,24,84,86,45,75,83,39,82,68,80,67,78,29,73,44,72,41,71,70,22,65,66,60,64,61,59,28,58,55,53,57,51,47,38,43,42,36,32},
