{0,12,70,401,1308,3063,5367,7841,10273,12872,15640,18437,21202,24135,27060,30032,32873,35892,38912,41880,44910,47925,50903,53926,57018,60009,63062,66024,69059,71996,74999,78040,81043,84058,87044,90029,92941,95897,98865,101746,104612,107562,110425,113391,116263,119141,121930,124808,127651,130422,133262,136058,138794,141541,144293,147012,149689,152348,155083,157800,160422,162964,165566,168176,170748,173259,175834,178336,180785,183293,185702,188097,190555,192957,195335,197703,200005,202351,204616,206840,209022,211162,213252,215434,217458,219479,221403,223322,225265,227004,228812,230546,232188,233758,235358,236856,238052,238933,239508,239828,240000},
{0,21,119,640,1882,4035,6523,9074,11643,14457,17386,20180,23131,26141,29178,32199,35178,38217,41328,44443,47569,50577,53802,56858,59919,63013,66198,69257,72297,75441,78577,81638,84702,87737,90807,93807,96879,99886,102834,105832,108829,111812,114798,117738,120724,123559,126541,129517,132387,135292,138173,141041,143777,146673,149415,152206,154993,157781,160596,163261,166045,168597,171265,173903,176556,179143,181806,184400,186926,189508,191985,194576,197004,199523,201964,204432,206799,209156,211469,213808,216036,218325,220570,222738,224868,227008,229103,231097,233063,235017,236977,238804,240526,242241,243949,245633,247118,248324,249199,249712,250000},
{0,30,210,947,2569,5051,7711,10334,13068,16086,19029,21920,25047,28162,31311,34382,37579,40719,43856,47083,50221,53409,56657,59857,62969,66139,69329,72468,75638,78845,82002,85152,88320,91376,94500,97618,100730,103802,106847,109959,112975,116050,119087,122176,125210,128142,131147,134135,137127,140096,143062,145982,148848,151758,154578,157342,160246,163112,165979,168708,171548,174223,176976,179717,182396,185028,187713,190393,192999,195576,198226,200797,203364,205959,208532,211061,213494,215957,218368,220710,223095,225447,227768,230048,232236,234395,236660,238823,240884,242938,244957,246952,248852,250609,252457,254289,255979,257486,258699,259515,260000},
{0,55,357,1381,3478,6175,8903,11577,14632,17668,20709,23779,27049,30233,33538,36695,39931,43145,46395,49643,52872,56250,59512,62785,65975,69262,72455,75631,78898,82165,85508,88742,91856,95095,98264,101368,104553,107820,110870,113894,117158,120294,123378,126555,129530,132597,135758,138766,141830,144859,147883,150861,153778,156703,159616,162594,165507,168441,171294,174082,176938,179729,182563,185350,188110,190871,193654,196288,199047,201775,204394,207050,209695,212471,214970,217623,220156,222683,225231,227690,230154,232518,234930,237305,239635,241807,244069,246398,248605,250772,252927,254961,257020,259023,260898,262833,264714,266485,268056,269195,270000},
{0,76,537,1937,4439,7355,10126,12994,16186,19318,22443,25636,28991,32306,35693,38945,42287,45694,49011,52237,55649,58945,62336,65679,69060,72348,75630,78917,82170,85480,88841,92250,95426,98770,102051,105275,108510,111700,114873,118068,121294,124482,127674,130888,133966,137142,140212,143415,146479,149593,152726,155728,158690,161692,164621,167686,170659,173668,176580,179576,182430,185308,188158,191054,193961,196751,199461,202368,205168,207881,210577,213297,216063,218741,221400,224012,226748,229334,231860,234498,237085,239531,242007,244405,246847,249235,251531,253903,256232,258534,260757,262916,265123,267291,269293,271327,273294,275305,277192,278768,280000},
{0,118,789,2644,5480,8481,11354,14459,17722,20899,24175,27612,31025,34331,37828,41279,44660,48106,51479,54925,58316,61732,65147,68639,72055,75440,78822,82186,85527,88930,92324,95758,99146,102459,105702,109062,112352,115598,118948,122169,125438,128663,131944,135231,138445,141581,144816,147970,151104,154243,157472,160548,163629,166684,169762,172796,175792,178836,181820,184909,187836,190792,193743,196682,199565,202552,205410,208214,211060,213953,216769,219518,222324,225102,227852,230562,233241,235934,238627,241225,243817,246509,249051,251556,254025,256463,258942,261410,263795,266200,268519,270788,273119,275416,277613,279789,281920,284050,286217,288215,290000},
{0,175,1141,3430,6577,9606,12649,15951,19252,22577,26059,29500,32961,36484,40039,43487,46973,50527,54024,57555,61013,64591,68072,71575,75008,78550,81927,85397,88865,92328,95811,99240,102626,106088,109473,112820,116186,119582,122942,126241,129623,132844,136212,139549,142775,146102,149287,152530,155742,158970,162121,165306,168522,171699,174806,177889,180979,184072,187081,190169,193211,196274,199281,202344,205358,208239,211183,214141,217043,219938,222803,225749,228568,231345,234165,237026,239797,242525,245272,247965,250642,253317,256070,258640,261189,263708,266283,268859,271293,273771,276197,278663,281061,283453,285868,288136,290404,292723,295154,297566,300000},
{0,259,1558,4353,7591,10642,13988,17427,20754,24247,27838,31278,34971,38615,42160,45786,49340,52922,56590,60157,63709,67360,70875,74531,78110,81652,85194,88657,92116,95722,99219,102742,106270,109774,113183,116542,119910,123353,126860,130268,133724,137070,140465,143869,147185,150516,153854,157069,160366,163655,166896,170091,173359,176677,179788,182979,186118,189177,192355,195450,198567,201653,204707,207837,210882,213885,216945,220020,222925,225941,228839,231810,234764,237631,240500,243332,246203,249053,251849,254655,257463,260141,262931,265604,268244,270986,273547,276148,278756,281314,283819,286358,288891,291374,293879,296410,298882,301314,303943,306826,310000},
{0,380,2083,5261,8601,11807,15342,18808,22287,25988,29587,33235,36986,40651,44359,48014,51673,55341,59075,62742,66424,70049,73736,77395,81038,84759,88378,91923,95455,99074,102678,106226,109853,113353,116939,120378,123757,127318,130825,134285,137761,141260,144597,148121,151599,154965,158329,161679,165034,168361,171624,174849,178207,181454,184771,187928,191147,194368,197576,200739,203982,207071,210235,213363,216505,219578,222694,225804,228858,231887,234869,237852,240829,243765,246765,249726,252615,255519,258495,261247,264196,266989,269718,272463,275275,278074,280789,283525,286185,288755,291392,294043,296639,299244,301854,304515,307240,309839,312699,316008,320000},
{0,533,2699,6197,9538,12946,16658,20216,23911,27623,31280,35112,39012,42746,46529,50267,53974,57812,61524,65333,69103,72788,76490,80209,84033,87721,91395,95116,98781,102394,106016,109650,113294,116969,120507,124127,127659,131237,134772,138312,141901,145305,148860,152414,155843,159282,162710,166126,169609,172934,176259,179635,183020,186303,189703,192995,196260,199526,202717,205960,209264,212484,215661,218882,222048,225247,228373,231503,234684,237787,240821,243909,247065,250011,252970,256016,258994,261903,264859,267862,270717,273628,276501,279337,282117,285015,287858,290676,293400,296118,298887,301664,304283,307105,309909,312628,315431,318354,321442,325131,330000},
